Severity,Safety_Score,Days_Since_Inspection,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,addition
Significant_Damage_And_Serious_Injuries,34.47488584,14,75.29626253,0.3226044,82.75,6,41468.3975,19
Significant_Damage_And_Fatalities,32.14611872,12,48.3135825,0.511569419,77.16,4,29502.76342,2
Highly_Fatal_And_Damaging,31.82648402,12,80.35551504,0.22920375,79.83,1,31922.10032,4
Significant_Damage_And_Fatalities,36.25570776,11,53.87420237,0.416365669,80.44,4,31239.85379,13
Minor_Damage_And_Injuries,69.543379,8,70.46490428,0.330538045,76.27,2,44265.54378,2
Significant_Damage_And_Serious_Injuries,41.32420091,13,62.26071103,0.437281644,77.1,6,20637.7837,8
Highly_Fatal_And_Damaging,55.84474886,5,67.95806746,0.399055896,80.35,1,23295.84061,9
Highly_Fatal_And_Damaging,27.48858447,13,67.09206928,0.587299675,80.71,1,38032.81389,1
Significant_Damage_And_Fatalities,22.32876712,15,45.16864175,0.478392355,81.45,6,12866.61005,5
Minor_Damage_And_Injuries,29.49771689,16,49.13400182,0.4311511,81.39,1,32337.3177,3
Significant_Damage_And_Serious_Injuries,23.65296804,18,80.44667274,0.346765957,81.23,6,19201.50213,8
Highly_Fatal_And_Damaging,39.7260274,16,53.00820419,0.311064551,80.14,2,32008.21936,9
Highly_Fatal_And_Damaging,68.99543379,11,56.60893345,0.231728092,81.26,3,21723.65491,5
Significant_Damage_And_Fatalities,44.52054795,8,52.91704649,0.410235124,77.36,2,29202.56773,6
Highly_Fatal_And_Damaging,17.44292237,16,69.55332726,0.247234764,85.77,3,11940.76848,6
Highly_Fatal_And_Damaging,25.29680365,14,76.80036463,0.229564371,80.64,3,33358.8046,4
Highly_Fatal_And_Damaging,15.47945205,17,67.50227894,0.231367472,76.63,4,46674.08695,5
Significant_Damage_And_Serious_Injuries,31.87214612,15,63.21786691,0.448460873,76.22,6,31721.44615,7
Minor_Damage_And_Injuries,44.42922374,12,51.77757521,0.510848179,77.9,6,47882.56666,22
Highly_Fatal_And_Damaging,56.66666667,11,55.97082954,0.335226109,85.61,5,49270.67061,4
Minor_Damage_And_Injuries,72.96803653,7,60.84776664,0.461082582,81.26,3,33640.83004,2
Significant_Damage_And_Fatalities,72.00913242,10,75.7976299,0.287263613,84.92,7,34239.84979,10
Significant_Damage_And_Serious_Injuries,47.89954338,11,79.89972653,0.29555788,80.55,3,24906.04024,11
Minor_Damage_And_Injuries,49.5890411,10,55.24156791,0.264905157,83.6,7,37713.77228,10
Minor_Damage_And_Injuries,52.73972603,13,48.3135825,0.414923188,78.15,7,33950.88275,6
Significant_Damage_And_Fatalities,55.02283105,16,64.81312671,0.551598269,78.85,6,10313.8778,37
Significant_Damage_And_Fatalities,11.82648402,18,47.76663628,0.510126938,78.9,4,28451.0147,11
Highly_Fatal_And_Damaging,40.63926941,9,74.2935278,0.338832312,79.37,4,37862.91999,13
Significant_Damage_And_Fatalities,79.40639269,8,70.00911577,0.481637937,78.91,7,22921.07733,1
Minor_Damage_And_Injuries,45.98173516,15,63.35460346,0.594151461,83.32,7,25648.66761,5
Significant_Damage_And_Serious_Injuries,51.18721461,10,62.26071103,0.52527299,83.76,3,24973.68369,3
Minor_Damage_And_Injuries,46.43835616,11,38.78760255,0.635622791,78.9,3,22727.32152,15
Highly_Fatal_And_Damaging,40.82191781,9,68.73290793,0.250840966,81.53,1,38968.23652,4
Significant_Damage_And_Fatalities,25.57077626,14,51.04831358,0.628410386,78.99,4,24188.39484,3
Significant_Damage_And_Fatalities,80.95890411,8,87.2379216,0.264544537,76.87,7,19262.18401,15
Minor_Damage_And_Injuries,59.04109589,11,69.37101185,0.294476019,80.44,2,48088.20172,2
Highly_Fatal_And_Damaging,28.21917808,13,64.99544211,0.422856834,79.51,7,46371.52752,2
Highly_Fatal_And_Damaging,22.96803653,15,66.54512306,0.306737108,78.36,4,30605.43215,2
Significant_Damage_And_Serious_Injuries,72.46575342,9,48.90610757,0.662308691,82.86,5,25644.46842,4
Highly_Fatal_And_Damaging,55.66210046,12,55.51504102,0.568186801,83.71,2,20204.64898,21
Minor_Damage_And_Injuries,65.43378995,12,77.75752051,0.308179589,76.56,2,32690.62577,13
Minor_Damage_And_Injuries,33.74429224,18,62.26071103,0.375254959,84.29,1,43422.95232,11
Significant_Damage_And_Serious_Injuries,33.69863014,15,66.0437557,0.354699603,78.75,3,40491.88624,8
Minor_Damage_And_Injuries,28.67579909,16,52.46125798,0.32368626,81.39,1,30063.40507,13
Minor_Damage_And_Injuries,30.73059361,19,59.38924339,0.427184277,79.66,1,32337.3177,3
Significant_Damage_And_Serious_Injuries,52.37442922,9,82.08751139,0.462885683,78.52,3,32746.15549,20
Significant_Damage_And_Serious_Injuries,51.27853881,10,71.19416591,0.424299315,77.7,3,37477.50746,11
Minor_Damage_And_Injuries,52.92237443,9,54.74020055,0.500390191,78.34,6,39274.13673,7
Minor_Damage_And_Injuries,60.0913242,10,66.54512306,0.410956365,77.02,4,31387.73033,7
Highly_Fatal_And_Damaging,20.2739726,15,60.71103008,0.360830148,88.04,4,31864.78987,7
Significant_Damage_And_Serious_Injuries,47.99086758,11,73.01731996,0.223433826,83.34,3,35121.55445,3
Minor_Damage_And_Injuries,27.12328767,17,56.92798541,0.356142084,84.82,6,24122.30663,4
Significant_Damage_And_Serious_Injuries,91.23287671,6,55.05925251,0.508684457,78.25,7,31318.3161,4
Significant_Damage_And_Serious_Injuries,45.43378995,11,59.48040109,0.514093761,78.37,2,28436.74142,3
Highly_Fatal_And_Damaging,40.68493151,16,55.60619872,0.433314821,79.6,7,29538.27364,11
Highly_Fatal_And_Damaging,12.96803653,17,59.29808569,0.338111071,83.9,3,24897.44116,6
Significant_Damage_And_Serious_Injuries,27.85388128,17,76.57247037,0.233531194,83.94,7,32213.696,9
Minor_Damage_And_Injuries,47.89954338,14,70.8295351,0.339914172,75.99,2,30684.67256,31
Minor_Damage_And_Injuries,63.65296804,10,63.58249772,0.482359178,78.31,2,38165.42072,2
Highly_Fatal_And_Damaging,35.43378995,11,63.35460346,0.321161918,75.95,4,35490.47604,8
Minor_Damage_And_Injuries,45.20547945,15,72.24247949,0.268150739,78.31,2,30465.08999,4
Significant_Damage_And_Serious_Injuries,24.93150685,18,65.04102097,0.439084746,79.09,6,27487.6888,9
Significant_Damage_And_Serious_Injuries,20.95890411,19,73.97447584,0.334865489,78.12,3,33896.02326,23
Significant_Damage_And_Fatalities,49.45205479,17,70.00911577,0.341717274,83.08,5,11025.73474,8
Minor_Damage_And_Injuries,73.33333333,7,80.40109389,0.243628561,75.76,2,48352.0148,10
Significant_Damage_And_Serious_Injuries,29.40639269,16,84.86782133,0.421053732,76.18,6,29311.57258,22
Significant_Damage_And_Serious_Injuries,63.69863014,6,75.38742024,0.238940498,86.32,3,36736.29014,7
Significant_Damage_And_Serious_Injuries,31.59817352,15,72.74384686,0.186650559,76.9,3,40239.88026,11
Significant_Damage_And_Serious_Injuries,34.42922374,15,68.32269827,0.258774612,76.93,3,29763.18416,3
Significant_Damage_And_Serious_Injuries,48.31050228,10,57.47493163,0.392925352,79.56,1,37933.399,5
Minor_Damage_And_Injuries,52.87671233,13,67.77575205,0.251922827,82.59,7,37772.6897,2
Highly_Fatal_And_Damaging,29.17808219,13,79.53509572,0.294836639,77.26,1,36048.48236,6
Minor_Damage_And_Injuries,48.40182648,11,48.26800365,0.428987378,86.36,3,42615.83892,6
Highly_Fatal_And_Damaging,36.66666667,10,83.40929809,0.289427335,78.2,4,35048.02659,13
Significant_Damage_And_Fatalities,48.72146119,17,66.18049225,0.376336819,79.81,7,20106.73039,6
Highly_Fatal_And_Damaging,19.04109589,16,73.24521422,0.238940498,78.7,1,27823.45615,5
Highly_Fatal_And_Damaging,32.73972603,19,51.09389243,0.630213487,81.66,5,48338.77861,9
Minor_Damage_And_Injuries,47.48858447,11,43.5278031,0.48560476,79.89,6,40442.72815,16
Minor_Damage_And_Injuries,45.29680365,15,72.83500456,0.274281284,78.8,6,23536.9009,3
Minor_Damage_And_Injuries,56.02739726,12,88.60528715,0.289066715,76.18,5,24842.6499,4
Highly_Fatal_And_Damaging,16.34703196,16,72.24247949,0.398695276,76.85,1,34544.14446,2
Significant_Damage_And_Serious_Injuries,42.87671233,12,58.52324521,0.416005049,82.13,6,26640.10908,16
Minor_Damage_And_Injuries,39.36073059,17,76.57247037,0.335226109,78.83,2,22106.59646,2
Significant_Damage_And_Fatalities,41.36986301,9,39.88149499,0.735153985,79.88,4,22065.88317,23
Significant_Damage_And_Serious_Injuries,28.49315068,16,79.21604376,0.26851136,79.3,6,30586.40724,12
Highly_Fatal_And_Damaging,22.28310502,15,59.70829535,0.556646953,79.06,1,35966.24702,14
Significant_Damage_And_Fatalities,28.90410959,13,41.24886053,0.757151821,78.51,3,51535.36625,4
Highly_Fatal_And_Damaging,23.15068493,14,74.97721057,0.326571223,81.48,1,13658.8165,11
Minor_Damage_And_Injuries,55.02283105,12,73.42752963,0.356142084,78.02,5,40674.11266,2
Highly_Fatal_And_Damaging,41.64383562,9,58.52324521,0.333423008,81.97,7,39848.68931,3
Significant_Damage_And_Serious_Injuries,37.30593607,14,66.63628077,0.372730617,80.26,3,31993.45889,9
Minor_Damage_And_Injuries,52.73972603,13,68.14038286,0.261659574,82.43,5,38087.84413,4
Highly_Fatal_And_Damaging,21.18721461,15,59.89061076,0.424299315,82.45,1,33771.09479,3
Significant_Damage_And_Serious_Injuries,45.06849315,11,75.84320875,0.37669744,78.09,3,21154.85773,9
Significant_Damage_And_Serious_Injuries,41.00456621,13,69.4165907,0.3226044,77.11,3,32990.91494,23
Highly_Fatal_And_Damaging,12.96803653,17,53.73746582,0.273199423,80.74,3,26026.02897,1
Minor_Damage_And_Injuries,65.43378995,12,85.27803099,0.325489362,79.63,5,18965.28295,9
Highly_Fatal_And_Damaging,68.40182648,8,56.19872379,0.546910206,79.21,2,35004.05412,4
Highly_Fatal_And_Damaging,13.37899543,17,71.37648131,0.419611251,79.63,4,15175.13199,16
Minor_Damage_And_Injuries,65.98173516,9,65.22333637,0.254807789,77.64,2,26020.76342,16
Minor_Damage_And_Injuries,37.39726027,14,56.92798541,0.467213127,82.3,6,29640.20943,10
Significant_Damage_And_Serious_Injuries,42.10045662,12,69.14311759,0.380303642,81.23,3,35291.79789,3
Significant_Damage_And_Serious_Injuries,45.06849315,11,73.38195077,0.238579877,81.1,3,36882.33191,8
Minor_Damage_And_Injuries,31.18721461,15,54.6946217,0.371648756,77.99,3,36305.793,8
Significant_Damage_And_Fatalities,20.0913242,15,49.08842297,0.590545258,82.2,4,34985.72171,12
Minor_Damage_And_Injuries,30.86757991,19,47.03737466,0.675291021,80.65,2,26816.75198,8
Significant_Damage_And_Serious_Injuries,51.68949772,9,71.37648131,0.3226044,80.03,6,52189.53654,7
Highly_Fatal_And_Damaging,13.78995434,17,65.17775752,0.457115759,79.71,4,28036.27509,3
Highly_Fatal_And_Damaging,49.17808219,7,79.89972653,0.134,78.64,4,22331.87513,1
Highly_Fatal_And_Damaging,21.23287671,15,69.05195989,0.325849982,79.48,4,50517.11991,7
Significant_Damage_And_Fatalities,100,4,63.90154968,0.245431662,80.44,7,36722.33357,4
Minor_Damage_And_Injuries,61.41552511,10,82.90793072,0.256610891,80.55,3,45302.30371,2
Significant_Damage_And_Serious_Injuries,30.77625571,16,70.46490428,0.341356653,82.73,6,24242.43199,5
Significant_Damage_And_Serious_Injuries,34.79452055,14,72.56153145,0.312146412,78.03,3,28770.87501,1
Significant_Damage_And_Serious_Injuries,18.72146119,19,59.11577028,0.47117995,78.25,4,44292.00726,6
Significant_Damage_And_Serious_Injuries,16.98630137,20,65.99817685,0.380303642,76.79,1,42504.44224,18
Minor_Damage_And_Injuries,44.93150685,15,80.85688241,0.358305806,80.14,4,38973.16475,2
Highly_Fatal_And_Damaging,30.50228311,12,68.64175023,0.413480707,81.07,4,40657.7634,2
Highly_Fatal_And_Damaging,23.42465753,14,80.08204193,0.220188244,75.68,2,32539.8451,1
Minor_Damage_And_Injuries,64.56621005,9,70.00911577,0.381746123,75.58,2,28473.78615,4
Significant_Damage_And_Serious_Injuries,50.0456621,10,68.50501367,0.416005049,83.81,5,37002.51928,6
Highly_Fatal_And_Damaging,21.64383562,15,81.26709207,0.20107537,79.66,4,28994.83338,15
Minor_Damage_And_Injuries,40.0913242,16,59.89061076,0.381746123,83.22,2,49106.35596,7
Significant_Damage_And_Serious_Injuries,43.83561644,12,64.81312671,0.389679769,87.34,6,36468.42922,5
Significant_Damage_And_Fatalities,30.1826484,12,51.18505014,0.640671475,83.58,4,33673.57878,1
Significant_Damage_And_Serious_Injuries,30.77625571,16,67.22880583,0.409513884,83.64,3,27506.19665,20
Minor_Damage_And_Injuries,40.3652968,13,54.9680948,0.303491525,77.92,3,36219.52131,11
Significant_Damage_And_Serious_Injuries,52.92237443,9,69.14311759,0.396892175,79.45,3,32266.13623,7
Highly_Fatal_And_Damaging,50.77625571,13,45.89790337,0.657981248,83.44,4,35387.67007,11
Minor_Damage_And_Injuries,54.01826484,12,61.94165907,0.391482871,79.17,2,26040.29909,10
Significant_Damage_And_Serious_Injuries,40.73059361,13,79.03372835,0.232088713,78.68,7,43717.2844,7
Highly_Fatal_And_Damaging,44.47488584,8,71.19416591,0.346765957,79.62,1,21782.81755,17
Highly_Fatal_And_Damaging,44.84018265,8,88.24065634,0.17475009,81.82,1,26663.96084,5
Highly_Fatal_And_Damaging,32.19178082,12,85.59708295,0.263823296,79.31,2,42885.39068,0
Highly_Fatal_And_Damaging,16.16438356,17,84.27529626,0.218745763,79.88,2,41380.20066,14
Highly_Fatal_And_Damaging,35.02283105,11,59.16134913,0.39076163,84.72,4,31228.50932,3
Highly_Fatal_And_Damaging,49.6803653,7,78.94257065,0.207205914,78.86,4,41910.80988,4
Significant_Damage_And_Serious_Injuries,54.29223744,16,56.97356427,0.438002885,81.43,3,39759.02,26
Highly_Fatal_And_Damaging,44.33789954,8,57.83956244,0.303130905,80.63,7,44502.49662,21
Highly_Fatal_And_Damaging,31.23287671,12,66.49954421,0.405547061,81.2,1,35522.81412,15
Highly_Fatal_And_Damaging,39.8173516,9,65.36007293,0.272478182,78.97,4,20390.80249,5
Significant_Damage_And_Serious_Injuries,39.13242009,13,53.91978122,0.619394879,79.76,3,42065.38243,3
Significant_Damage_And_Fatalities,70.63926941,11,86.82771194,0.18845366,79.71,2,46540.24679,3
Significant_Damage_And_Serious_Injuries,40.86757991,13,64.3573382,0.301327804,77.36,6,40487.04608,5
Significant_Damage_And_Fatalities,75.20547945,9,73.47310848,0.368763794,76.69,7,28815.05953,3
Significant_Damage_And_Fatalities,53.19634703,16,82.95350957,0.179438154,81.83,7,22861.38366,2
Significant_Damage_And_Fatalities,37.53424658,11,49.45305378,0.515536242,80.07,4,29518.61292,5
Highly_Fatal_And_Damaging,19.5890411,15,67.04649043,0.416365669,79.58,4,26744.8668,4
Minor_Damage_And_Injuries,28.63013699,16,51.18505014,0.375615579,79.65,4,18842.78867,11
Significant_Damage_And_Fatalities,72.00913242,10,75.7976299,0.342077894,80.43,5,12666.7712,6
Significant_Damage_And_Serious_Injuries,50.50228311,10,80.674567,0.240022358,78.84,3,36748.27037,4
Significant_Damage_And_Serious_Injuries,44.74885845,12,73.29079307,0.257692752,79.03,6,37541.67637,1
Minor_Damage_And_Injuries,36.34703196,14,35.91613491,0.455673278,84.87,3,25032.8277,8
Minor_Damage_And_Injuries,56.94063927,11,64.4484959,0.453870177,82.73,2,31122.64585,7
Highly_Fatal_And_Damaging,42.64840183,9,74.79489517,0.338471691,84.62,1,33963.8106,3
Highly_Fatal_And_Damaging,24.79452055,14,62.03281677,0.357945186,77.03,1,26397.20312,17
Minor_Damage_And_Injuries,39.45205479,17,69.2342753,0.343880995,80.2,2,18466.43025,6
Highly_Fatal_And_Damaging,47.80821918,7,67.6390155,0.2692326,77.33,4,20822.30944,9
Highly_Fatal_And_Damaging,29.7260274,12,68.64175023,0.412038226,81.48,2,27975.79944,1
Highly_Fatal_And_Damaging,13.65296804,17,63.30902461,0.306737108,79.67,1,44290.07023,14
Highly_Fatal_And_Damaging,6.347031963,19,75.7976299,0.394367833,79.69,7,23042.4621,7
Significant_Damage_And_Serious_Injuries,32.00913242,15,64.3573382,0.414562568,80.59,2,39482.94183,9
Highly_Fatal_And_Damaging,63.65296804,10,54.05651778,0.528518572,78.86,2,42365.06106,11
Significant_Damage_And_Fatalities,65.43378995,4,50.63810392,0.479474216,78.18,3,28135.91731,6
Significant_Damage_And_Serious_Injuries,36.89497717,14,70.87511395,0.205402813,83.03,1,47358.69351,2
Significant_Damage_And_Fatalities,76.39269406,9,66.95533273,0.463246304,77.4,7,39189.47804,11
Significant_Damage_And_Serious_Injuries,43.65296804,12,52.18778487,0.568186801,79.58,2,22671.81721,9
Highly_Fatal_And_Damaging,21.27853881,15,74.74931632,0.412759466,81.15,2,33730.63638,18
Significant_Damage_And_Fatalities,69.9543379,11,66.1349134,0.29627912,78.63,6,37123.46712,5
Minor_Damage_And_Injuries,35.38812785,18,80.40109389,0.33702921,79.85,2,39903.49673,5
Significant_Damage_And_Serious_Injuries,52.28310502,9,62.67092069,0.461803823,88.74,6,34501.86148,6
Highly_Fatal_And_Damaging,44.84018265,8,88.24065634,0.199632889,78.93,3,34610.76061,6
Highly_Fatal_And_Damaging,45.34246575,8,78.9881495,0.30962207,84.62,4,28364.61146,4
Highly_Fatal_And_Damaging,44.79452055,8,57.29261623,0.475868013,77.08,3,36411.92668,23
Significant_Damage_And_Serious_Injuries,39.45205479,13,62.16955333,0.496423368,79.89,5,21612.75357,5
Significant_Damage_And_Serious_Injuries,72.10045662,9,40.83865087,0.406628922,82.97,5,6543.689337,11
Highly_Fatal_And_Damaging,41.09589041,16,55.10483136,0.30998269,77.27,3,35794.83638,7
Significant_Damage_And_Fatalities,14.52054795,17,38.14949863,0.705583123,76.61,1,48855.48982,14
Significant_Damage_And_Fatalities,37.48858447,10,51.77757521,0.60641255,79.37,5,28875.58001,4
Highly_Fatal_And_Damaging,40.2739726,9,69.05195989,0.408071403,79.27,1,22002.72783,8
Minor_Damage_And_Injuries,70.0456621,4,55.60619872,0.380303642,82.02,3,30551.91447,3
Significant_Damage_And_Fatalities,40.54794521,20,59.7538742,0.334865489,77.22,6,40846.9169,10
Significant_Damage_And_Serious_Injuries,52.92237443,9,74.2935278,0.587299675,97.51,3,35921.31471,4
Minor_Damage_And_Injuries,76.66666667,6,65.08659982,0.461082582,75.41,2,43310.60148,25
Significant_Damage_And_Serious_Injuries,33.10502283,15,76.80036463,0.380303642,85.3,3,25735.80475,4
Minor_Damage_And_Injuries,55.06849315,12,63.71923428,0.482359178,77.6,2,25730.22075,3
Highly_Fatal_And_Damaging,12.46575342,18,74.15679125,0.223433826,82.5,5,21954.47166,4
Minor_Damage_And_Injuries,54.10958904,12,63.67365542,0.225236928,79.65,2,23570.77998,7
Minor_Damage_And_Injuries,58.67579909,11,78.94257065,0.268150739,78.72,2,25486.82546,2
Highly_Fatal_And_Damaging,36.62100457,11,73.74658159,0.2959185,80.26,4,17735.21444,7
Significant_Damage_And_Fatalities,46.66666667,18,71.87784868,0.362272629,77.27,7,28356.8132,7
Significant_Damage_And_Serious_Injuries,33.10502283,15,82.49772106,0.211893978,80.83,6,32585.48419,15
Significant_Damage_And_Serious_Injuries,51.27853881,10,66.1349134,0.286542373,77.27,7,40019.49687,14
Minor_Damage_And_Injuries,57.03196347,12,60.34639927,0.265626397,80.34,5,45881.80238,35
Highly_Fatal_And_Damaging,17.44292237,16,92.93527803,0.185208078,79.98,1,21662.1727,7
Minor_Damage_And_Injuries,42.28310502,16,88.87876026,0.346405337,80.65,6,34481.22582,8
Significant_Damage_And_Serious_Injuries,69.9086758,8,37.28350046,0.694764515,79.56,7,29654.87216,5
Highly_Fatal_And_Damaging,2.739726027,20,76.02552416,0.394367833,77.56,7,35962.42199,1
Highly_Fatal_And_Damaging,33.65296804,12,59.98176846,0.358305806,84.14,3,33553.47828,9
Significant_Damage_And_Fatalities,31.59817352,12,54.6946217,0.478392355,77.75,4,15949.80734,6
Highly_Fatal_And_Damaging,14.06392694,17,62.35186873,0.477671114,80.23,4,27508.98475,15
Significant_Damage_And_Serious_Injuries,53.83561644,5,60.61987238,0.374894338,81.15,3,24203.68958,5
Highly_Fatal_And_Damaging,25.29680365,14,58.29535096,0.330538045,81.71,4,32979.44791,5
Highly_Fatal_And_Damaging,19.6803653,16,61.349134,0.405186441,86.43,5,36626.30249,22
Minor_Damage_And_Injuries,60.1369863,10,65.36007293,0.461082582,75.61,6,27070.53803,1
Minor_Damage_And_Injuries,53.88127854,12,82.58887876,0.211893978,75.76,2,34553.53351,10
Significant_Damage_And_Fatalities,10.86757991,18,31.54056518,0.683945907,81.14,1,42207.89892,3
Significant_Damage_And_Serious_Injuries,33.92694064,15,62.80765725,0.392204111,79.46,3,28742.13127,2
Minor_Damage_And_Injuries,50.3652968,13,58.38650866,0.303852146,79.27,2,32765.9926,0
Minor_Damage_And_Injuries,63.97260274,6,39.74475843,0.634901551,78.03,2,33751.11217,2
Highly_Fatal_And_Damaging,76.62100457,6,55.05925251,0.528518572,82.64,3,46296.73718,12
Significant_Damage_And_Fatalities,42.05479452,19,80.40109389,0.246513523,79.18,6,37908.77657,19
